Tipo,Titulo,DOI,Ano,Docente
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Abordagem de Padrões de Projeto Para a Plataforma J2ME,doi=,ano=2007,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Ferramenta Automatizada para a Avaliação de Processos de Software usando o MPS.BR,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Conjunto de Recomendações para a Implementação do Nível F do MPS.BR,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Análise de aderência do PMBOK versus SCRUM versus XP,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Análise da aderência do MPS.BR às práticas de gestão do PMBOK,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,"titulo=Uma Proposta de Implementação de Melhoria de Processo usando o MPS.BR no nível G, com adoção de práticas ágeis",doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,"titulo=Ferramentas Free para auxílio na Implementação do Programa de Melhoria do MPS.BR, níveis G e F",doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Análise Prática de Ferramentas para a Automaçoão de Estimativas e Métricas em Projetos de Software,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Análise de Aderência do MPS.BR ao modelo PSP,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Análise de soluções Arquiteturais (PCP e MDA) para o Atendimentos dos Processos PCP e ITP,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Proposta de um Guia para Aquisição de Produtos de Software para um Grupo com foco Acadêmico,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Proposta de um Guia para Aquisição de Produtos de Software para a FAPESPA,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Definição de um Modelo de Processo de Software para Equipes de Desenvolvimento Pequenas e Distribuídas,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Proposta de Implementação do PMBOK usando as práticas do PSP,doi=,ano=2008,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Solução Sistêmica para a Gerência de Ativos no Contexto da Implementação dos Níveis do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Apoio Automatizado à Implementação dos Processos dos níveis G do modelo MPS.BR a partir do uso de Ferramentas de Software Livre,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Automatizado à Implementação do Processo de Gerência de Projetos do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Automatizado à Implementação do Processo de Gerência de Requisitos do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Automatizado à Implementação do Processo de Gerência de Configuração do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Adaptação de um Processo de Gerência de Projetos de Softwae usando Metodologias Ágeis,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise Integrada dos Resultados Esperados do Nível G do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise Integrada dos Resultados Esperados do Nível F do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta de Apoio Ferramental de Software Livre para Implementação do Processo de Gerência de Portifólio do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Apoio Ferramental de Software Livre para Implementação do Pocesso de Medição do modelo MPS.BR,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Mapeamento de Ferramentas de Software Livre no Apoio a Implementação do Processo de Medição do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Proposta de Framework Portável para Softwares Orientados a Objetos,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Especificação para Desenvolvimento de Componentes no âmbito da PROEPA,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Spider-PQ: Uma Ferramenta de Avaliação para Apoio ao Modelo MEDE-PROS,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Sistematizado ao Processo de Definição e Melhoria do Processo de Software usando o SPEM,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Sistematizado ao Processo de Medição do MPS.BR,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Análise de Práticas de IHC no contexto do Processo de Usabilidade da ISO/IEC 12207,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Análise da Aderência de Ferramentas de Software Livre para Apoio ao Processo Desenvolvimento de Requisitos do MPS.BR,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Desenvolvimento de Ferramenta Colaborativa para Melhorias de Práticas Ágeis,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Definição de Processos de Apoio e Fundamentais para o Desenvolvimento de Software no Contexto da Sysdata,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Análise avaliativa e comparativa de ferramentas livres de apoio ao processo Projeto e Construção do Produto do MPS.Br,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,titulo=Apoio Sistematizado aos Processos AMP e DFP do MPS.BR,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Apoio Sistematizado ao Processo de GPR e sua Evolução do MPS.BR,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Sistematizado de Ferramentas de Software Livre para Estimativas de Projeto de Software,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Atualização do SiGA-MPS para apoio a Relatório e Controle de Acesso,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Apoio à Definição de Processos de Software aderente às Recomendações do MPS.BR,doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=SPIDER-Reuse: Ferramenta Aplicada à Gerência de Reutilização de Ativos de Software aderente às recomendações dos Modelos e Normas de Qualidade,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Experiência de Adaptação Arquitetural no contexto de um Projeto de Software da Amazon Corporation,doi=,ano=2009,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,"titulo=Ensino, Aprendizado e Troca de Experiências Teóricas e Práticas no contexto da Interação Homem-Computador (Monitoria)",doi=,ano=2010,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma proposta de Implementação do Processo de Medição usando Ferramentas de Software Livre,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma proposta de Implementação do Processo de Garantia da Qualidade usando Ferramentas de Software Livre,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Análise de Aderência Ferramentas de Software Scrum no contexto do Nível de Maturidade G do MPS.BR,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UMA INSTANCIAÇÃO DE PROCESSO PARA GERÊNCIA DE PORTFÓLIO DE PROJETOS EM UMA FÁBRICA DE SOFTWARE COM FOCO ACADÊMICO,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Um Framework de Processo para a Execução de Processos Flaxível e Semi-Automatizada,doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma Proposta de Ferramental Livre para Apoio ao Processo de Gerência de Portfólio de Projetos no Contexto de Modelos e Normas de Qualidade de Software,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,"titulo=Apoio Sistêmico à Gerência de Recursos Humanos com base no MR-MPS, CMMI-DEV, ISO/IEC 12207 e PMBOK",doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=ORIENTACAO-DE-OUTRA-NATUREZA,"titulo=Ensino, Aprendizado e Troca de Experiências Teóricas e Práticas no contexto da Interação Homem-Computador (Monitoria)",doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,"titulo=PROPOSTA DE ADERÊNCIA DO SUITE DOMINUS AOS PROCESSOS DE VERIFICAÇÃO, PROJETO E CONSTRUÇÃO E INTEGRAÇÃO DO PRODUTO DO MODELO MPS.BR",doi=,ano=2011,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM ESTUDO DE REVISÃO SISTEMÁTICA DA LITERATURA PARA GERÊNCIA DE RECURSOS HUMANOS NO CONTEXTO DE PROJETOS DE SOFTWARE,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Mapeamento do MPT.Br e TMMi no Nível de Maturidade 2,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Spider-PE: Um Ferramental de Apoio a Execução Flexível de Processos de Software Aderente aos Modelos e Normas de Qualidade,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma Proposta de Metamodelo de Dependências entre Práticas Existentes no Nível F do MPS.BR e Nível 2 do CMMI,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=PROPOSTA DE UTILIZAÇÃO DO MODELO MPS.BR EM UMA MPE: ESTUDO DE CASO PARA EMPRESA LIBRA DESIGN,doi=,ano=2012,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uso de Tecnologias Assistivas na Educação de Pessoas com Deficiência no Município de Parauapebas - PA: Uma Avaliação da usabilidade no contexto do MEDE-PROs,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Habilidades de um Gerente de Projetos de Software: Uma Pesquisa de Campo,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Proposta de Revisão Sistemática da Literatura para Rastreabilidade de Requisitos no contexto de Projetos de Software,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Apoio Sistematizado à Implementação do Processo de Garantia da Qualidade,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=UM FERRAMENTAL DE APOIO À AVALIAÇÃO E MELHORIA DE PROCESSOS DE SOFTWARE ADERENTE A MODELOS E NORMA DE QUALIDADE,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Instrumentos para Implementação e Avaliação Multi-Modelo para Melhoria do Processo de Testes de Software usando TMMi e MPT.Br,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Apoio Ferramental à Implementação do Processo de Gerência de Riscos do MPS.BR,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma Proposta de Metodologia para Gerenciamento de Riscos em Projetos de Software aderente a Modelos e Normas de Qualidade de Processo de Software.,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=DEFINIÇÃO DE UM CATÁLOGO DE TÉCNICAS PARA RASTREABILIDADE DE REQUISITOS POR MEIO DE UMA REVISÃO SISTEMÁTICA DA LITERATURA,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Um Diagnóstico do Processo de Software do Banco da Amazônia em Função dos Resultados Esperados constantes nos Processos do Nível G do MR-MPS-SW,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Proposta de Processo Ágil aderente ao Nível G do MR-MPS-SW,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Visão Analítica de Méticas em Teste de Software,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=Uma Proposta de um Modelo Ágil para Gestão de Riscos,doi=,ano=2013,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma abordagem metodológica para a implementação multi-modelos de qualidade de software adotando a CERTICS e o CMMI-DEV,doi=,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Catálogo de Indicadores para Medição Segundo Estudo de Revisão Sistemática da Literatura e Surveys e um Apoio para Medição no Contexto de Projetos de Software.,doi=,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma proposta de implementação da Área de GTR na Defensoria Pública do Estado do Pará,doi=,ano=2014,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SPIDER-DAR: UMA FERRAMENTA PARA APOIO AO PROCESSO DE GESTÃO DE DECISÃO ADERENTE AO CMMI-DEV E MR-MPS-SW,doi=,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM ESTUDO DE MAPEAMENTO SISTEMÁTICO DA LITERATURA PARA A COLETA DE ATIVOS PARA MEDIÇÃO NO CONTEXTO DE PROJETO DE SOFTWARE,doi=,ano=2016,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM ESTUDO DE MAPEAMENTO SISTEMÁTICO DA LITERATURA COM FOCO EM DESENVOLVIMENTO ÁGIL DE REQUISITOS EM DE PROJETOS DE SOFTWARE,doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=ANÁLISE DE ADERÊNCIA DE FERRAMENTAS DE SOFTWARE PARA APOIAR O CONTROLE ESTATÍSTICO DE PROCESSOS DE SOFTWARE,doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM ESTUDO DE MAPEAMENTO SISTEMÁTICO DA LITERATURA PARA CONTROLE ESTATÍSTICO DO PROCESSO NO CONTEXTO DE PROJETOS DE SOFTWARE,doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Um Apoio Sistematizado para Apoiar a Implementação do Processo Gerência de Decisão em Projetos de Software orientada pela abordagem sistemática dos Modelos CMMI-DEV e MR-MPS.BR,doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Proposta de um Framework de Práticas Ágeis para a Implementação do Processo de Gestão de Portfólio de Projetos (GPP),doi=,ano=2017,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM MAPEAMENTO SISTEMÁTICO DA LITERATURA EM MELHORIA DO PROCESSO DE SOFTWARE E MEDIÇÃO DE SOFTWARE POR PROPOSTAS DE GAMIFICAÇÃO E JOGOS SÉRIOS,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma Proposta de Método Ágil para apoio ao Processo de Desenvolvimento de Requisitos no Contexto de Projetos de Desenvolvimento de Software,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Uma Abordagem para a Implementação da Gestão de Conhecimento em Projetos de Software usando a Rede Social do Facebook,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SMART UFPA - UMA PROPOSTA DE PLATAFORMA DE INFORMAÇÕES COLABORATIVA PARA A UNIVERSIDADE FEDERAL DO PARÁ,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UMA MELHORIA NO PROCESSO ÁGIL DA COTIC-PROEG DA UFPA PARA ATENDIMENTO DO PROCESSO DE DESENVOLVIMENTO DE REQUISITOS DO MR-MPS-SW,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM APLICATIVO MÓVEL PARA ACESSIBILIDADE ÀS INFORMAÇÕES DA UFPA: O MÓDULO NAVEGACIONAL,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=Uma Ferramenta de Apoio à Avaliação da MOSE competence,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=ANÁLISE DE IMPACTO DE FERRAMENTAS DE GESTÃO DE ORDENS DE SERVIÇO: UM ESTUDO DE CASO NO HOSPITAL JOÃO DE BARROS BARRETO,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=O USO DE BALANCED SCORECARD E ANÁLISE SWOT PARA O PLANEJAMENTO E AVALIAÇÃO DO ENSINO DE ANÁLISE DE PONTOS POR FUNÇÃO,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=O USO DE BALANCED STOCECARD E DA MATRIZ SWOT COM FOCO NO PLANEJAMNETO E NA AVALIAÇÃO DE UM SURVEY,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=MONOGRAFIA_DE_CONCLUSAO_DE_CURSO_APERFEICOAMENTO_E_ESPECIALIZACAO,titulo=UMA IMPLEMENTAÇÃO DE CENTRAL DE SERVIÇOS BASEADO NA ITIL USANDO O FRESHSERVICE,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM APLICATIVO MÓVEL PARA ACESSIBILIDADE ÀS INFORMAÇÕES DA UFPA: O MÓDULO DE EVENTOS,doi=,ano=2018,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=Identificação do Perfil das Empresas de Tecnologia de Informação e Comunicação do Estado do Pará utilizando o Método Experimental Grounded Theory,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=INICIACAO_CIENTIFICA,titulo=A Utilização de Gamificação para o Ensino da Técnica de Análise de Ponto por Função,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UMA ABORDAGEM ÁGIL PARA A IMPLEMENTAÇÃO DOS PROCESSOS DE GERÊNCIA DE PROJETOS E GERÊNCIA DE REQUISITOS DO MR-MPS-SW,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=O USO DE UM MÉTODO ÁGIL DE REQUISITOS PARA EVOLUÇÃO DA FERRAMENTA SPIDER-MOSE APPRAISAL,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UMA FERRAMENTA DE APOIO À APLICAÇÃO DO MÉTODO ÁGIL SPIDER REACT,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UM MAPEAMENTO DOS ATIVOS DO MODELO MR-MPS PARA SERVIÇO COM OS ATIVOS DO ITIL,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=UMA PLATAFORMA DE APOIO SISTEMATIZADO PARA A GERÊNCIA DE CONTEÚDO DO MODELO MOSE COMPETENCE,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=APLICAÇÃO DO MÉTODO MEDEPROS: UMA AVALIAÇÃO DO APLICATIVO BB MOBILE,doi=,ano=2019,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
tipo=TRABALHO_DE_CONCLUSAO_DE_CURSO_GRADUACAO,titulo=SPIDER-PE: UMA FERRAMENTA DE APOIO À EXECUÇÃO DE PROCESSOS DE SOFTWARE ADERENTE AO CMMI-DEV E MR-MPS-SW,doi=,ano=2015,docente=SANDRO RONALDO BEZERRA OLIVEIRA.xml
